id,news_url,title,tweet_ids,labels,images
gossipcop-884750,https://people.com/music/charlotte-church-secretly-marries-johnny-powell/,Charlotte Church Secretly Marries Johnny Powell 3 Months After Miscarriage: See the Wedding Photo,915602204370898944	915602242488565760	915602841171038208	915602936239087616	915603420995739648	915603834948464640	915603911414710272	915604062548131840	915604116684013568	915604735595565056	915604811596419073	915604814754664448	915604849487679490	915604851660328961	915604999555764225	915605002546286595	915605028664201217	915605032845873153	915605062352859138	915605060138266624	915605086256033794	915605108993519616	915605106879549447	915605146666770433	915605150139604992	915605280624402432	915605277986222080	915605291953205248	915605294859919362	915605326807928832	915605325088219138	915605343069245442	915605341026574336	915605345371922433	915605349385764864	915605397892993024	915605395636449280	915605419170689024	915605421615960064	915605508022775813	915605505602711552	915605510430298113	915605514104508416	915605538695733248	915605542361591808	915605561152016384	915605565941919744	915605563517566976	915605563358236672	915605583075708928	915605583050543104	915605580441677825	915605586074636294	915605728022417409	915605731512070145	915605815129763841	915605821366636545	915605819168903168	915605824910786560	915605850038968322	915605848281567234	915605889939320832	915605887724785664	915606187281920000	915606189291048960	915608213575389189	915611282107174913	915611448788762624	915611615441145863	915612834989576193	915613205287841792	915614307399999488	915614775530459138	915622626650939392	915623379318726656	915623440308203520	915623940013379584	915624357862559745	915647961736077313	915661275841155072	915692266362216454	915695768048193536	915814063262769152	916090692623101952	918320823328423936	918914320100155393,0,"['1333_2000_charlotte-church-1-2000-e1198959dde2429bb0e50865a5b27219.jpg', '1491_2000_charlotte-church-2000-4b8d3f29fbeb4cb1b15dd3c549948474.jpg']"
gossipcop-874922,http://toofab.com/2017/08/24/heres-everything-the-hollywood-medium-told-lil-kim-about-notorious-b-i-g-s-murder/,Here's Everything the 'Hollywood Medium' Told Lil' Kim About Notorious B.I.G.'s Murder,900544456524525573	900544979981877248	900545271519727616	900545558632386560	900545915706114049	900546470704631810	900546520298254337	900547007848136704	900548815069081601	900552649199808513	900554553262837760	900554889662693376	900554897078308864	900554902690291712	900561317269970946	900561323666395137	900561981601710081	900563674154377216	900567891942154240	900576922970841088	900577945688842241	900589314630746112	900640405473112064	900640441665814529	900640473349533696	900640597123485696	900640603561742337	900640695341522944	900640758352490496	900640855647760389	900640855521988610	900640871166730244	900640870122356736	900640884781441024	900640915265646592	900640949067546624	900641001118814208	900641053270790144	900641120031576064	900641127732318208	900641148158586880	900641178034614272	900641184783237121	900641218299822080	900641372012728320	900641417911054336	900641455802396673	900641640603410432	900641685327273985	900659466424668161	900757730528559104	901453685162737664	901453683665367040	901454955898384384	901459487713890305	901463005312974848	901482121503682566	901482877585678336	901484638228623360	901485655175426048	901489995558637575,0,"['300_450_662ecaa9156c4754b54be134bd9740e4_xs.jpg', '825_550_05caded271d3442e96c099cbc2dffa5d_md.jpg', '825_990_66c445e5c1d3410da8fa3ba385c173b3_md.jpg']"
gossipcop-903902,https://people.com/books/eat-pray-love-author-elizabeth-gilbert-mourns-death-of-partner-rayya-elias/,"Eat, Pray, Love Author Elizabeth Gilbert Mourns Death of Partner Rayya Elias",949207696150089728	949207756552196096	949211526736629760	949253292005216256	949286894701043712	949287387322114048	949287912436387840	949287954693918722	949288471126036480	949288643780227072	949289031858302978	949291088321409025	949291173067112448	949291531906748416	949293425618276352	949293468622434305	949293849804861440	949296239119564800	949296250108678144	949296258811879424	949298581047054336	949308144269905920	949308263501389825	949309151074799616	949311666864476160	949312491263266816	949312517532155905	949312534598823936	949312541527822336	949315445961740290	949316975314067456	949320912117030912	949322320342077440	949322468807925761	949323142131929088	949324398904852480	949330161937403904	949335394994282497	949347592181305344	949353659825033216	949367702669336576	949367708348379136	949406476249870336	949415557593534464	949416351797514240	949426247507107840	949506803989143552	949507086529937409	949551185622700032	949551203586859009	949551304443088896	949551383832944642	949551465563131904	949551478259245056	949551513277526016	949551524304375808	949551545644998656	949551554205487105	949551710145572865	949551714444693504	949551719477899264	949551724263608320	949551743108608000	949551808464195584	949551941444689920	949551966086225921	949551989393969153	949552200786808832	949552279639687168	949552700626276352	949552713590861824	949552857505779712	949553217523929089	949553270728593408	949553413402124289	949553438484033536	949554216225443840	949554700403314688	949679633938526208	949766413778083841	949861020641607681	950289128716894208,0,['1500_1500_elizabeth-gilbert-rayya-elias2-1-9f433fb5899c491981f476e98cdc62ba.jpg']
gossipcop-887545,https://genius.com/a/kendrick-lamar-s-life-story-in-lyrics,Kendrick Lamar’s Life Story (In Lyrics),920369004925112326	920369079998959616	920370100980670465	920370530615726091	920370532222210048	920370846807425024	920371492440952832	920372317812912129	920373394960519176	920373630105800704	920375120195186688	920375359664721920	920375491948773376	920379081795035136	920380553945321474	920382926973554689	920387298042241024	920390250110779392	920391738081943553	920397456684339202	920397711551148039	920397736721244160	920398007560036352	920409791150919682	920409791088021504	920432075697569792,0,"['700_400_df23822c877d1cc9befb99f02945cd73.700x400x1.png', '700_400_aa5918293004e64ff617739268038b3b.700x400x1.png', '700_400_a9cf592fb8ea7a193f11ed0a4e845c78.700x400x1.png']"
gossipcop-877905,https://www.dailymail.co.uk/tvshowbiz/article-6174767/Tracee-Ellis-Ross-embraces-casual-chic-style-white-striped-skirt.html,Tracee Ellis Ross embraces her casual chic style in white top and striped skirt,905417813992591361	905418806616629249	905418995238551552	905419187312582656	905420414435729408	905421926482362368	905422659739033604	905423028066103301	905423354290679809	905423842104848385	905423923692670978	905424984239169536	905425193186799616	905429739984314368	905430604673581056	905432089792847872	905432442663665664	905434309829566464	905435765139636225	905438985316683778	905439189008871424	905457509233819648	905652948784447491	907290428231372800,0,"['634_951_504719EA00000578-0-image-a-51_1537150009275.jpg', '634_951_5047B7EE00000578-0-image-a-52_1537150013577.jpg', '634_951_50471F8600000578-0-image-a-53_1537150018405.jpg']"
gossipcop-888390,https://www.thewrap.com/total-bellas-wwe-season-3-premiere-date-trailer-john-cena-nikki-bella-video/,"'Total Bellas' Sets Season 3 Premiere Date, Drops Trailer (Video)",922464102202580992	922465070587584512	922466178651607040	922467044653539329	922467652542566402	922468123038617600	922468812368293889	922470039151837184	922470317871849472	922471549407547392	922477948699136000	922481425676406785	922680073983004672,0,"['300_208_WRAPPRO_500x500px_1-e1680203917297-300x208.png', '768_1066_TheWrapCannes2023-Thumbnail.jpg']"
gossipcop-884905,https://people.com/movies/sex-and-the-citys-willie-garson-throws-major-shade-at-kim-cattrall-as-he-wades-into-movie-controversy-because-im-toxic/,Sex and the City’s Willie Garson Throws Major Shade at Kim Cattrall,915705371783811072	915705704505372672	915706011549396998	915706623015784448	915707242955059201	915707632639393793	915708731974983680	915709474274447368	915712623949369345	915713230990974976	915713325706743809	915713497270554625	915713771708059651	915714460853121024	915717366998167553	915717699887546369	915723357534003201	915725557169627136	915726237020147713	915737508880756737	915737751814893568	915751261357604864	915751994333319168	915752000893210624	915753870692724736	915756399749210112	915756685234290688	915760971812970497	915762113645121536	915764313121607682	915771040323723264	915771044731822080	915772963391135744	915772990087942144	915774306872811520	915774554915487744	915774561693532160	915797468780027904	915811830777466880	915812500561469441	915816580428185600	915918510970171393	915928025119756288	915928820678459393	915979237668114433	915979334392758272	915979370757533696	918228717666820101,0,['1421_2000_willie-garson-1-2000-0f6cee138ead4af0a6bd412a8b20e408.jpg']
gossipcop-850516,https://www.thewrap.com/once-upon-time-season-7-premiere-cast-exits/,‘Once Upon a Time': Creators Defend Cast Shakeup Amidst Fan Outcry,,0,"['1200_1440_2023-EMMYS-LS_Cover_FINAL2-1200px.jpg', '618_412_Once-Upon-a-Time.jpg']"
gossipcop-932814,https://www.dailymail.co.uk/tvshowbiz/article-3388102/Botched-star-Paul-Nassif-sued-former-patient-nose-job-allegedly-leaves-unable-blink.html,Botched's Paul Nassif sued by former patient after nose job,994218961771335680	994219189882834944	994219882047684608	994220011702177792	994221195636621312	994221925478973440	994221923792908293	994222905998413824	994225085064953856	994229276483444736	994267479298854913	994313270092644352,0,"['634_831_2FDC286A00000578-0-image-m-29_1452137285091.jpg', '634_850_2FDC21EB00000578-0-image-m-26_1452137081277.jpg', '634_472_2FDC260300000578-0-image-m-28_1452137229321.jpg']"
gossipcop-912279,https://people.com/music/travis-scott-pleads-guilty-disorderly-conduct-inciting-riot/,Travis Scott Pleads Guilty to Disorderly Conduct After Allegedly Inciting a Riot During Concert,961304414806990848	961304570839347200	961305340057923586	961305674444693504	961305681533038593	961305906905415680	961306033124671489	961306349433860096	961307366556884994	961308939248918529	961309300072296448	961312809593139201	961318486491389953	961321334499434496	961321374051721217	961321376048123907	961321447946969088	961321726771638274	961321726238969857	961321723479158786	961321732014596096	961321743297269760	961321749127290880	961321754399559680	961321759264989184	961321762926530560	961321793444294662	961321958649548805	961321978182492160	961321977330962432	961321990165540866	961322013787701248	961322069987295235	961322196047138817	961322193501253633	961322217182285825	961322225335984128	961322235347832833	961322289076887552	961322515057512448	961325300834557952	961326361070649344	961333166765088768	961340778407632896	961345813635985408	961373832845111297	961374734452776961	961488750722269184	962802924228313088,0,"['1500_1184_travis-scott-kylie-jenner-1-e9c259fe598447208fbeba7cf432ab7b.jpg', '1500_1000_travis-scott-1-478a2764a338444596cca8fb730a8ba6.jpg']"
gossipcop-939296,https://people.com/movies/sesame-street-creators-sue-melissa-mccarthys-new-movie-over-violent-copulating-puppets/,"Sesame Street Creators Sue Melissa McCarthy's New Movie Over 'Violent, Copulating' Puppets",1000812149717991424	1000813628268806144	1000814164116467715	1000814216394063873	1000814630950789121	1000814767081127937	1000817514472005633	1000817796991762432	1000818005956231169	1000819495454195712	1000821765977788416	1000824018398859270	1000825235480825857	1000834121491537920	1000867807247065088	1000876473971068929	1000899008087420928	1000899038240235520	1000899086642532352	1000899083702292481	1000899115478405121	1000899224765157376	1000899227113881600	1000899234944704512	1000899239407489024	1000899257795260417	1000899271112216576	1000899274132086784	1000899492911214592	1000899524913782784	1000899724768153600	1000899740962344961	1000899738441535488	1000899758704267269	1000899794938851329	1000899977508524032	1000899984089378817	1000899991672709125	1000900032139276288	1000900037549985794	1000900047658156033	1000900053794476033	1000900078394118144	1000902766024450048	1000995882739949568	1001007777492492289	1001049493771554816	1001721387256598528	1001726665666519040	1001731691315154944	1001733713099677696	1001747793692815360	1001795432870227968	1001798629500256256	1001803941238181888	1001817019476561922	1001818014466150400	1002214327129063424,0,"['1438_2000_the-happytime-murders-1-16150acb1ed64748aefb79449db29819.jpg', '1500_1000_happytime-murders-e7bcb6bd45d244acb62f75641c0dbf5c.jpg']"
gossipcop-931659,https://www.today.com/popculture/here-s-how-win-trip-two-e-people-s-choice-t140581,People's Choice Awards: Enter here to win a trip to the show,,0,['760_428_tdy_pop_10a_pcas_191001_1920x1080.jpg']
gossipcop-906010,https://www.dailymail.co.uk/tvshowbiz/article-5275389/Khloe-Kardashian-FIRES-contestant-Revenge-Body.html,Khloe Kardashian fires a contestant from Revenge Body,952938777789583360	952939200202117122	952939827132944385	952940772705398784	952941476761124864	952942255697997824	952942998169575424	952943741115027457	952975724234747905	952975726977757184	953013477286842369	953013511550009345	953013517015240704	953013531355557891	953013651702730753	953013706618822656	953013740315623424	953013771185901568	953013770640592898	953013787493392392	953013786641883142	953013785463349248	953013809987407872	953013985716076545	953014010986860545	953014019941699585	953014024324702208	953014065022078977	953014209679421440	953014222987939840	953014400503439363	953014514009755648	953014510461313029	953014521693687810	953014519198113793	953014576890736647	953014753500319749	953045683350552576	953169708714373120	953169708173283328	953169715442040837	953169719330160640	953169717614620672	953169717518151680	953169717463629824	953169717291728897,0,"['634_357_482E74FE00000578-5275389-image-a-22_1516116974999.jpg', '634_357_482E74B600000578-5275389-image-a-21_1516116970676.jpg', '634_357_482E74A600000578-0-image-a-18_1516116575734.jpg']"
gossipcop-857734,https://people.com/movies/rooney-mara-joaquin-phoenix-cannes/,Rooney Mara and Joaquin Phoenix Go Public as a Couple at Cannes Closing Ceremony,869278264111616000	869282416707252224	869285241763971073	869285267344998400	869285266623651840	869285266380292096	869285265407221760	869285271472226304	869285269463212033	869285268053938176	869325945198452736	869341491814182912	869342382394920962	869395445352722432	869428917269966848	870008230612619265	870166534831960064	870202265642172416	870206035922964480	870208315808251904,0,['2400_600_movies2-eb998e3268a44ddcac1d640c13b56fb8.png']
gossipcop-943848,https://www.dailymail.co.uk/tvshowbiz/article-2981258/Kristin-Cavallari-bites-teammate-NFL-player-husband-Jay-Cutler-says-Olivia-Munn-hotter.html,Kristin Cavallari bites back after NFL husband Jay Cutler's teammate says Olivia Munn is hotter,1011960375804350465	1011961232205770752	1011961563073433605	1011966004291887105	1011966955350253568	1011968177826246656	1011972421354524672	1011974697955676160	1011979854550462464	1011985661270876160	1011996503399780352	1011996518067269632	1012004368348876802	1012011853734502400	1012016900644134912	1012022933303070721	1012030015146323968	1012033870013911040	1012033877488160781	1012033891169984513	1012033941593829377	1012034114084655117	1012034125270802432	1012034182690766849	1012034186344050688	1012034360319660037	1012034378774597641	1012034382343933952	1012034387821711362	1012034408126320640	1012034417035038724	1012034464921288704	1012034607536099328	1012034615660417024	1012034630063738895	1012034653560156161	1012034666315108352	1012034682928721920	1012034698007195648	1012034741153955840	1012034851611070475	1012034878790160387	1012034925967691778	1012037162836152323	1012037251486777344	1012037797165912074	1012044922654896128	1012052869292417024	1012784769728380934	1012795448648720384	1012797856204447746	1012801885034737664	1012807927709790209	1012810545504890880	1012844431433715716	1012872348918341632	1012874611728506882	1012883422359023617,0,"['634_665_26594FFF00000578-2981258-image-m-16_1425569645850.jpg', '634_916_26594FEF00000578-2981258-image-m-14_1425569604900.jpg', '634_516_26594EDC00000578-2981258-image-a-6_1425569430974.jpg']"
gossipcop-913704,https://www.bbc.com/news/world-europe-43054758,"Denmark's Prince Henrik, who wanted to be king, dies at 83",963636145686040576	963636455766716418	963637072400715782	963637212171694081	963638013506080768	963638973166948352	963639507160588288	963640719066959874	963642495409246212	963643470048088064	963645004433502208	963646528723259393	963646634574991361	963648680124452865	963650117491482624	963650866858381312	963651907075133447	963654277196640262	963654359228796928	963658058260975616	963658123436281856	963660213269270536	963663744457945088	963664242317692929	963668908736696325	963672100073504769	963675187584565250	963676363617132544	963681425596788736	963685180027392000	963687155330633730	963688293958344704	963688817550135297	963688824294526977	963688827205414913	963688829864546304	963692108489134080	963692940127334400	963693087288647680	963693140547862528	963693138543042560	963693147330146304	963693182964944896	963693338061717504	963693348568682496	963693356093190144	963693378453016578	963693400817102848	963693603662041088	963693610184175618	963693609580154880	963693615888388096	963693620212699136	963693619369701377	963693634255245312	963693829617569794	963693843580440576	963693843580379136	963693843387486208	963693871707426822	963693881740152832	963693956528791552	963694090784313344	963694107670581248	963694128172339200	963698455297212416	963704091636412416	963710262602797057	963711616989540352	963714750168338432	963716692562952192	963724199771582464	963731139096600576	963736394538586112	963736410233737216	963736424100126720	963736775339290625	963743680514310144	963748701155012609	963752492944146437	963757535537909760	963757576952467456	963758128138522625	963758235458060288	963759488900542464	963760338993901568	963768532499664897	963768830643224576	963777401070092289	963781129105887232	963784855447220224	963790134213832704	963829299491913728	963831902619754497	963860193275559936,0,"['976_549__100022911_b2f41681-ba22-493b-9330-8b007e604b74.jpg', '976_549__100016917_f9395cc4-c97b-4172-af5c-e32b55c280aa.jpg', '976_549__100027823_0d1092a8-d1af-419b-b7e3-5790fdd79588.jpg']"
gossipcop-942394,https://metro.co.uk/2018/10/10/when-is-pippa-middleton-due-to-give-birth-to-first-child-with-james-matthews-8024431/,When is Pippa Middleton's baby due as she prepares to give birth?,1004869635504668673	1004869661081636865	1004870088250425344	1004870137684475904	1004870830839488512	1004872024085458945	1004873557493641216	1004873807180357633	1004875180290686977	1004877565465538560	1004877734047252480	1004883012104753152	1004889761511661569	1004894636954083328	1004895170901434368	1004899326336720896	1004902892258537472	1004906002964074496	1004910683538927616	1004910760965926914	1004910819254128641	1004910948447121409	1004910964725121024	1004910967854174209	1004910975861084160	1004910989572300802	1004911218598006789	1004911218174382080	1004911217868181505	1004911217062838272	1004911226864979968	1004911231281573893	1004911241977049088	1004911425972834304	1004911469392203776	1004911475377491968	1004911480402214913	1004911672602120192	1004911712892538882	1004911736141631488	1004911744425385984	1004911755192041472	1004911951103840256	1004911967000199168	1004911968254341121	1004911973694361601	1004918135093280768	1004927301123895297	1004932404207763456	1004936076585291778	1004939822748688385	1004945475366080513	1004950832708587520	1004958158823886848	1004965791828041729	1004971136218566657	1004978478087790593	1004982154244317185	1004985988874002432	1004990648209084416	1004993211075526657	1004993414977318918	1004998537820565504	1005006112385429506	1005013760010907649	1005021238341730305	1005028762046496768	1005036768352038912	1005041802498342913	1005048992487518208	1005054138286108673	1005067794143064065	1005074379552636928	1005093275081084928	1005112274674176001	1005137545800441856	1005637885683380225	1005641436316893184,0,[]
gossipcop-950007,https://www.dailymail.co.uk/tvshowbiz/article-5910861/Ben-Afflecks-summer-love-SNL-producer-Lindsay-Shookus-set-spend-time-West-Coast.html,Ben Affleck's summer of love: SNL producer Lindsay Shookus set to spend more time on West Coast,1015358749073174528	1015359577880190976	1015360408344031232	1015362143473098762	1015368573483511808	1015372558324019200	1015374453994209280	1015374750389035008	1015383779752341504	1015388143917232128	1015389719469875201	1015398979037683712	1015404651783450624	1015408493518557186	1015409762589175808	1015409874988093440	1015409889521426432	1015409888724508672	1015409899008864258	1015409897599635457	1015409941430063105	1015409960128262144	1015410101585399808	1015410138474319872	1015410170120335362	1015410175417733120	1015410207869014016	1015410381165035520	1015410397271207936	1015410413494775808	1015410451046387713	1015410638917599232	1015410637487378433	1015410651232112640	1015410683045871616	1015410704801812481	1015410856841089024	1015410891431514112	1015410891305684992	1015410906870755328	1015410914319847424	1015411737854504960	1015419014674202624	1015429187954282496	1015435251458273280	1015435683077509121	1015441880127946752	1015447458527055872	1015455138218033154	1015456209648934913	1015462508381945856	1015469377875894272	1015474486332686336	1015482041511469056	1015484820464521216	1015487156909793280	1015491040667668485	1015491492209623040	1015497896777699328	1015581433610539008	1015592845586165760	1015618058315059200	1015628416043843584	1015717449461829633,0,"['634_822_4DDBA4E100000578-5910861-image-a-51_1530561618983.jpg', '634_722_4DDBA55900000578-5910861-Walking_the_dogs_Ben_48_joined_Lindsay_38_for_a_hike_with_their_-a-6_1530568029177.jpg', '634_908_4DDBA57B00000578-5910861-Grabbing_a_drink_The_Justice_League_star_opted_for_an_iced_coffe-a-13_1530562725342.jpg']"
gossipcop-927969,http://www.theashleysrealityroundup.com/2018/08/25/are-you-the-one-couple-gianna-hammer-and-hayden-parker-weaver-welcome-first-child-see-the-pics/,‘Are You the One? Couple Gianna Hammer and Hayden Parker Weaver Welcome First Child: See the Pics!,986343582360621056	986344352774545410	986345142234828801	986345665755340800	986346351259717632	986347208726396928	986348780793417728	986348881280675840	986350439997177856	986352560649928706	986355688296169472	986361276648456193	986363402212720640	986368200576188418	986398477491032066	986398500693991424	986398506968666112	986398519522185216	986398720811036672	986398720743886848	986398726427168775	986398729686183936	986398775978717184	986398782857375745	986398952537907200	986398989389062147	986398997375004672	986399016681463808	986399038735036416	986399055021531136	986399067071709184	986399311578783744	986399445695844352	986399464373006342	986399476838477824	986399504336375808	986399521268752387	986399538633207810	986399627913125888	986399677506519041	986400709032726529	986482810381918208	986514161034301440,0,['575_341_ayto-hayden-gianna.jpg']
gossipcop-954407,https://people.com/movies/sandra-bullock-is-not-married-to-boyfriend-bryan-randall-her-rep-says/,"Sandra Bullock Is Not Married to Boyfriend Bryan Randall, Her Rep Says",1022424813862891520	1022425873008549888	1022429781181255680	1022430718952124416	1022432380131438592	1022437388163792897	1022437981150490625	1022440431748042753	1022440473712054272	1022441426116734977	1022443484651892736	1022448916162273280	1022452765669437440	1022460296537944065	1022483679833153536	1022521965771456512	1022521977511272449	1022521975518965761	1022521992736632832	1022522016371494912	1022522028581158913	1022522063226056705	1022522294541987841	1022522342445121537	1022522456463028224	1022522472724344833	1022522484162220032	1022522495226847238	1022522507058995200	1022522513488785410	1022522549043961858	1022522547777224704	1022522556404916224	1022522720762904577	1022522763083427849	1022522794930839554	1022522798001086464	1022522806301589507	1022522813469667328	1022522954956058624	1022522975378128899	1022523044575752193	1022713961903472640	1023216007291265024	1023217263929962497	1023221614203334657	1023238166071980037	1023244469620101125	1023246963347791872	1023247964905467904	1023301316481826816	1023316918772670467	1023319721855332352	1025656470896041984	1025818166163718144	1025818193942568960	1028615288949026816	1029619105240891395	1044648956406501378,0,['1500_1725_sandra-bullock-bryan-randall-1-bbbdd719562149e79df65cde1df3b87e.jpg']
gossipcop-910313,https://us.hola.com/en/celebrities/2018012911212/georgina-rodriguez-birthday-celebration/,Georgina Rodríguez celebrates birthday without Cristiano Ronaldo,958372011847405573	958372260422840320	958373277902299138	958374664660750336	958375183072595973	958375331534077952	958376756351610880	958389020534325248	958405094692794368	958410333659566081	958418124419883008	958429582088122368	958462620079611904	958462617781026816	958588654808682496,0,"['480_480_65th-annual-grammy-awards--show.jpg', '480_480_1496597493-collage-u24052784320ofojpeg.jpg', '480_480_beyonc-renaissance-world-tour-opening-night--stockholm.jpg']"
gossipcop-923303,https://people.com/tv/teen-mom-catelynn-lowell-highs-and-lows/,Teen Mom's Catelynn Lowell Ups and Downs,978466874504699906	978467177463517185	978468257031229440	978468415361908737	978468427403857920	978468660229492737	978469726199394304	978470402094718976	978471027863969792	978471674206044160	978471743152185344	978473525089456128	978477377792573440	978477716243595264	978478512725266432	978485457360072704	978497861464870913	978498723079532544	978529407919951872	978558845059551232	978558850482823168	978558866484056064	978559016493355008	978559025762787334	978559031366348800	978559055340990464	978559099397951490	978559118758830080	978559132130258945	978559297394298880	978559329841360896	978559341015044101	978559349642678272	978559516336885760	978559554035253248	978559585580666880	978559790686326784	978559801998430208	978559809803948032	978559820390334466	978559823183843328	978560014750289921	978560034048180224	978560082391728128	978560104382517248	978560130383007744	978712917460897796	978773438335733762	978773453254905857	978773463874850817	979367076455440389	979368355529461760	979372876427153410	979376386229047296	979395544987693058	979398028560863232	979399039484645381,0,"['1500_840_catelynn-highs-lows-3-eee0dc40d4d849aa872a44893442b0fb.jpg', '1398_2000_tyler-baltierra-1-406be5c8259a437b8b128a48d9e2a4a7.jpg', '1500_847_catelynn-highs-lows-5-3b2ecbf2da7340a3bbf660c5f429abdc.jpg']"
gossipcop-903536,http://wstale.com/celebrities/flashback-golden-globe-nominee-emma-stones-first-red-carpet/,Flashback to Golden Globe Nominee Emma Stone’s First Red Carpet,949236749242380288	949236880561836032	949237328933015552	949238070682976257	949238589933670400	949238940455899137	949239234543501314	949240115880235009	949240359246327808	949241301702094849	949242124721045505	949244109641920512	949244890705285123	949246049792618497	949246073712926720	949246987764928513	949249757691736065	949249899975135232	949250049132974081	949250152140890112	949251352026370049	949251621720133632	949253298745470976	949255512562028544	949256742658977797	949260840229916673	949263021788090368	949267966142697472	949272061372870656	949290679355625476,0,"['700_496_Killer-Stephen-poisons-Elaine-amid-murder-plot-in-Corrie-spoiler-video-700x496.jpg', '700_496_A-guide-to-DARVO-the-gaslighting-response-people-give-when-theyre-called-out-700x496.jpg', '700_496_Tributes-paid-to-brave-Beaus-fight-against-rare-and-deadly-childhood-cancer-700x496.jpg']"
gossipcop-894902,https://www.dailymail.co.uk/tvshowbiz/article-5098115/Catherine-Zeta-Jones-pays-tribute-Michael-Douglas.html,Catherine Zeta-Jones pays tribute to Michael Douglas,932103696158281734	932103848419840000	932104189681037312	932104693794426882	932104950817153024	932105863493402626	932107204420915200	932107630755090432	932108199674687488	932108948051595264	932110506902646784	932111310535438337	932111706741882881	932112480310120449	932114339703787520	932116151370358784	932117756131946496	932119264391073793	932124663295115264	932132151235174400	932137669320089600	932142613389389824	932167434030555136	932178347349622785	932178373987758081	932178461736755201	932178511233724416	932186015682449408	932189196902715392	932207013047578625	932212807449436160	932235119259209728	932293633017106433	932302763345793024	932302781762953216	932302786003337222	932302803283914752	932302811186040832	932302827598344194	932302980744908802	932302988105875457	932303015943528449	932303225834934273	932303238816239616	932303283309424641	932303289198227456	932303486259253249	932303509709643778	932303550536933376	932303549937090561	932303647022764038	932303772684038145	932303778036011008	932303828443070464	932303830699692032	932303861020323845	932303879185854464	932303988854226944	932303987088519168	932304016347947019	932383587579592704	932996527869644800	932996536258179073	932997844562259968	933002370145021952	933005840285667330	933024982699003904	933027482592337920	933028492102561792	933066737918070784	933072561826684928	933085120587804673	933096940056670208	933097496942751745	935776690621566976	937654044121796608	941488150416945152	942714674553982976	945746190464897024,0,"['634_664_468331EA00000578-5098115-image-a-45_1511119169800.jpg', '634_793_4683303E00000578-5098115-image-a-44_1511119093736.jpg', '634_927_4652A2DC00000578-5098115-image-a-42_1511119019636.jpg']"
gossipcop-861692,https://www.brides.com/story/stevie-wonder-wedding-tomeeka-robyn-bracy,Stevie Wonder Quietly Marries Longtime Girlfriend Tomeeka Robyn Bracy,887864669821710337	887864972209868800	887864973942181889	887865256411750400	887865552118722564	887866136829845508	887866947676774401	887867341341634560	887868222711758849	887868482662150144	887871743255339008	887877127965683713	887877550420131840	887879107463270400	887880070676844547	887881357942194176	887883101917003778	887883270574096384	887886130699354112	887887764372373504	887887950951919616	887888371032375296	887888624632684544	887893349683699712	887893862168936449	887899888717107201	887906923927879681	887938810931171328	887941739247534082	887942235110690816	887947762620301314	887951721565114368	887953118398382080	887959939901259776	887965503783817216	887970878922686464	887971205675761665	887971329898565634	887971340539514881	887972145153929217	887972149096566784	887972146139590656	887972151747280896	887972190678913025	887972195275853824	887972236958855168	887972246706421760	887972378311102464	887972382291496961	887972394039738368	887972401404891136	887972402373767168	887972407201419264	887972451925229570	887972460666269697	887972460666261504	887972465208692736	887972709522649090	887972713410723840	887972716955017216	887972723233882112	887972732142596096	887972738043924480	887972758788984832	887972762962329605	887972881522716673	887972891115048961	887972889022140416	887972894923517952	887972931472633856	887972939982929920	887972943833079808	887972947402600454	887972963072528384	887972960811843584	887972967241711616	887972964490260481	887973016252108802	887973023160119297	887973142391648256	887973150805430272	887973159437291520	887973163887472641	887973180664676352	887973178655604737	887973185072893953	887973183286120448	887973194019241984	887973199518085120	887973218925109248	887973223140339713	887974127889416192	887974133946044416	887981223158599682	887992694076788736	887999083260121089	888070719321583616	888189645439238145	888770106775547905	888770106729299971	888771367407161345	888771388131115010	888773900838031360	888775690262335488	888777405489393664	888779450455928832	888779941063557120	888782940284612608	888798543540039680	888799313148751873	888799802871484416	888801079600832512	888802083130011650	888806414243815426	893350974944927744	897511850329473024	898441910569783297	905612160557973505,0,"['683_1024_sophie-joe-paris-before-wedding-031b8a14d3474be7b61cd83e5bc9adf0.jpg', '683_1024_sophie-joe-paris-fashion-week-fe4c1f4dad844622af03833145ae325b.jpg', '640_640_179865850_3971213706270999_5790443980663695568_n-973c3ff4a24e4a1cbb5da71880ba7e79.jpg']"
gossipcop-916474,https://people.com/parents/kim-kardashian-beyonce-crib-vetro-acrylic-chicago-blue/,"All About the $4,200 Crib Kim Kardashian West and Beyoncé Used",,0,"['1500_1000_kim-kardashian1-fe80f6196149469681eb385d93a19fc8.jpg', '1452_2000_blue-ivy-carter-834734945303428bae7d0498debca83a.jpg', '1500_1600_kim-kardashian-kanye-west-family-1-2000-7f90dab356a748b49fe74bd620bae4a2.jpg']"
